Sort,Batch Job Group,Batch Job Group Name,Batch Job,Batch Job Name,Batch Task (IK),Extracts Exporter,Extraction Setup,Extraction Dedinitions,Data Format Setup,Extract Table,Data Import,Data Import Mapping,Data Import Rule,Reference File Import,Reference File Export,Create Job,Portfolio Calculation,General Reconciliation,Corporate Action Manager Setup
1,TRN_CDS,Import of CDS (APL),DM_CDS_REF_ENT,CDS SMF - Reference Entity Import,Transfer File to Message Queue - Execute,,,,,,,,,CDS_RF_REF_ENT,,,,,
2,TRN_CDS,Import of CDS (APL),DM_CDS_REF_OBL,CDS SMF - Reference Obligation Import,Transfer File to Message Queue - Execute,,,,,,,,,CDS_RF_REF_OBL,,,,,
3,TRN_CDS,Import of CDS (APL),DM_WAIT_SMF_MQ_1,Data - Wait for Message Queue (1 min t/o),System - Wait Unit Message Queue is Empty,,,,,,,,,,,,,,
4,TRN_CDS,Import of CDS (APL),DM_CDS_REFDATA_U,CDS SMF - Reference Data Update,Transfer File to Message Queue - Execute,,,,,,,,,CDS_RF_SMF_U,,,,,
5,TRN_CDS,Import of CDS (APL),DM_WAIT_SMF_MQ_1,Data - Wait for Message Queue (1 min t/o),System - Wait Unit Message Queue is Empty,,,,,,,,,,,,,,
6,TRN_CDS,Import of CDS (APL),DM_CDS_REFDATA_N,CDS SMF - Reference Data New,Transfer File to Message Queue - Execute,,,,,,,,,CDS_RF_SMF_N,,,,,
7,TRN_CDS,Import of CDS (APL),DM_WAIT_SMF_MQ_1,Data - Wait for Message Queue (1 min t/o),System - Wait Unit Message Queue is Empty,,,,,,,,,,,,,,
8,TRN_CDS,Import of CDS (APL),TRD_CDS_O_CAN,Trade - CDS Open - Cancels,Transfer File to Message Queue - Execute,,,,,,,,,CDS_RF_TRD_C,,,,,
9,TRN_CDS,Import of CDS (APL),DM_WAIT_TRAN_MQ_EMP,Data - Wait until Transaction Data MQ is Empty,System - Wait Unit Message Queue is Empty,,,,,,,,,,,,,,
10,TRN_CDS,Import of CDS (APL),TRD_CDS_O,Trade - CDS Open,Transfer File to Message Queue - Execute,,,,,,,,,CDS_RF_TRD_A,,,,,
11,TRN_CDS,Import of CDS (APL),DM_WAIT_SMF_MQ,Data - Wait for Message Queue,System - Wait Unit Message Queue is Empty,,,,,,,,,,,,,,
12,TRN_CDS,Import of CDS (APL),CDS_TRD_PRICE,Populate a price for traded CDS,Data Format Setup - Execute - Import,,,,CDS_TRD_PRICE,,,,,CDS_RF_TRD_P,,,,,
1,TRN_CDS_IDX,Import of CDS Index (APL),DM_CDS_IDX_REF,SMF - Credit Default Swap Index Reference Entities,Transfer File to Message Queue - Execute,,,,,,,,,SMF_CDS_IDX_REF,,,,,
2,TRN_CDS_IDX,Import of CDS Index (APL),DM_WAIT_SMF_MQ_1,Data - Wait for Message Queue (1 min t/o),System - Wait Unit Message Queue is Empty,,,,,,,,,,,,,,
3,TRN_CDS_IDX,Import of CDS Index (APL),DM_CDS_IDX_DEF,SMF - Credit Default Swap Index Definition,Transfer File to Message Queue - Execute,,,,,,,,,SMF_CDS_IDX_DEF,,,,,
4,TRN_CDS_IDX,Import of CDS Index (APL),DM_WAIT_SMF_MQ_1,Data - Wait for Message Queue (1 min t/o),System - Wait Unit Message Queue is Empty,,,,,,,,,,,,,,
5,TRN_CDS_IDX,Import of CDS Index (APL),DM_CDS_IDX_TRM,SMF - Credit Default Swap Index Standard Terms,Transfer File to Message Queue - Execute,,,,,,,,,SMF_CDS_IDX_TRM,,,,,
6,TRN_CDS_IDX,Import of CDS Index (APL),DM_WAIT_SMF_MQ_1,Data - Wait for Message Queue (1 min t/o),System - Wait Unit Message Queue is Empty,,,,,,,,,,,,,,
7,TRN_CDS_IDX,Import of CDS Index (APL),DM_CDS_IDX,SMF - Credit Default Index Swap,Transfer File to Message Queue - Execute,,,,,,,,,SMF_CDS_IDX,,,,,
8,TRN_CDS_IDX,Import of CDS Index (APL),DM_WAIT_SMF_MQ_1,Data - Wait for Message Queue (1 min t/o),System - Wait Unit Message Queue is Empty,,,,,,,,,,,,,,
9,TRN_CDS_IDX,Import of CDS Index (APL),TRN_CDS_IDX_O,Import of Credit Default Index Swap to APL - Open,Transfer File to Message Queue - Execute,,,,,,,,,TRN_CDS_IDX_O,,,,,
10,TRN_CDS_IDX,Import of CDS Index (APL),DM_WAIT_SMF_MQ,Data - Wait for Message Queue,System - Wait Unit Message Queue is Empty,,,,,,,,,,,,,,
11,TRN_CDS_IDX,Import of CDS Index (APL),MKT_CDS_IDX_PRC,MKT - Credit Defaults Swap Index Save Traded Price,Data Format Setup - Execute - Import,,,,CDS_TRD_PRICE,,,,,MKT_CDS_IDX_PRC,,,,,
1,TRN_CDS_MANUAL,Import of CDS (APL) - Manual Execution,DM_CDS_REF_ENT_M,CDS SMF - Reference Entity Import (Manual),Transfer File to Message Queue - Execute,,,,,,,,,CDS_RF_REF_ENT_M,,,,,
2,TRN_CDS_MANUAL,Import of CDS (APL) - Manual Execution,DM_CDS_REF_OBL_M,CDS SMF - Reference Obligation Import (Manual),Transfer File to Message Queue - Execute,,,,,,,,,CDS_RF_REF_OBL_M,,,,,
3,TRN_CDS_MANUAL,Import of CDS (APL) - Manual Execution,DM_WAIT_SMF_MQ_EMP,Data - Wait until SMF MQ is Empty,System - Wait Unit Message Queue is Empty,,,,,,,,,,,,,,
4,TRN_CDS_MANUAL,Import of CDS (APL) - Manual Execution,DM_CDS_REFDATA_U_M,CDS SMF - Reference Data Update (Manual),Transfer File to Message Queue - Execute,,,,,,,,,CDS_RF_SMF_U_M,,,,,
5,TRN_CDS_MANUAL,Import of CDS (APL) - Manual Execution,DM_WAIT_SMF_MQ_EMP,Data - Wait until SMF MQ is Empty,System - Wait Unit Message Queue is Empty,,,,,,,,,,,,,,
6,TRN_CDS_MANUAL,Import of CDS (APL) - Manual Execution,DM_CDS_REFDATA_N_M,CDS SMF - Reference Data New (Manual),Transfer File to Message Queue - Execute,,,,,,,,,CDS_RF_SMF_N_M,,,,,
7,TRN_CDS_MANUAL,Import of CDS (APL) - Manual Execution,DM_WAIT_SMF_MQ_EMP,Data - Wait until SMF MQ is Empty,System - Wait Unit Message Queue is Empty,,,,,,,,,,,,,,
8,TRN_CDS_MANUAL,Import of CDS (APL) - Manual Execution,TRD_CDS_O_CAN_M,Trade - CDS Open - Cancels (Manual),Transfer File to Message Queue - Execute,,,,,,,,,CDS_RF_TRD_C_M,,,,,
9,TRN_CDS_MANUAL,Import of CDS (APL) - Manual Execution,DM_WAIT_MANT_MQ_EMP,Data - Wait until ManualTran Data MQ is Empty,System - Wait Unit Message Queue is Empty,,,,,,,,,,,,,,
10,TRN_CDS_MANUAL,Import of CDS (APL) - Manual Execution,TRD_CDS_O_M,Trade - CDS Open (Manual),Transfer File to Message Queue - Execute,,,,,,,,,CDS_RF_TRD_A_M,,,,,
11,TRN_CDS_MANUAL,Import of CDS (APL) - Manual Execution,DM_WAIT_MANT_MQ_EMP,Data - Wait until ManualTran Data MQ is Empty,System - Wait Unit Message Queue is Empty,,,,,,,,,,,,,,
12,TRN_CDS_MANUAL,Import of CDS (APL) - Manual Execution,CDS_TRD_PRICE_M,Populate a price for traded CDS (Manual),Data Format Setup - Execute - Import,,,,CDS_TRD_PRICE,,,,,CDS_RF_TRD_P_M,,,,,
1,TRN_CDS_OPT,Import of CDS Index Option (APL),DM_CDSO_IDX_REF,SMF - Credit Default Swaption Index Ref Entities,Transfer File to Message Queue - Execute,,,,,,,,,SMF_CDSO_IDX_REF,,,,,
2,TRN_CDS_OPT,Import of CDS Index Option (APL),DM_WAIT_SMF_MQ_1,Data - Wait for Message Queue (1 min t/o),System - Wait Unit Message Queue is Empty,,,,,,,,,,,,,,
3,TRN_CDS_OPT,Import of CDS Index Option (APL),DM_CDSO_IDX_DEF,SMF - Credit Default Swaption Index Definition,Transfer File to Message Queue - Execute,,,,,,,,,SMF_CDSO_IDX_DEF,,,,,
4,TRN_CDS_OPT,Import of CDS Index Option (APL),DM_WAIT_SMF_MQ_1,Data - Wait for Message Queue (1 min t/o),System - Wait Unit Message Queue is Empty,,,,,,,,,,,,,,
5,TRN_CDS_OPT,Import of CDS Index Option (APL),DM_CDSO_IDX_TRM,SMF - Credit Default Swaption Index Standard Terms,Transfer File to Message Queue - Execute,,,,,,,,,SMF_CDSO_IDX_TRM,,,,,
6,TRN_CDS_OPT,Import of CDS Index Option (APL),DM_WAIT_SMF_MQ_1,Data - Wait for Message Queue (1 min t/o),System - Wait Unit Message Queue is Empty,,,,,,,,,,,,,,
7,TRN_CDS_OPT,Import of CDS Index Option (APL),DM_CDSO_IDX,SMF - Credit Default Swaption Index Swap,Transfer File to Message Queue - Execute,,,,,,,,,SMF_CDSO_IDX,,,,,
8,TRN_CDS_OPT,Import of CDS Index Option (APL),DM_WAIT_SMF_MQ_1,Data - Wait for Message Queue (1 min t/o),System - Wait Unit Message Queue is Empty,,,,,,,,,,,,,,
9,TRN_CDS_OPT,Import of CDS Index Option (APL),DM_CDS_IDX_OPT,SMF - Credit Default Index Swaption,Transfer File to Message Queue - Execute,,,,,,,,,SMF_CDS_IDX_OPT,,,,,
10,TRN_CDS_OPT,Import of CDS Index Option (APL),DM_WAIT_SMF_MQ_1,Data - Wait for Message Queue (1 min t/o),System - Wait Unit Message Queue is Empty,,,,,,,,,,,,,,
11,TRN_CDS_OPT,Import of CDS Index Option (APL),TRN_CDS_IDX_OPT_O,Import of Credit Default Index Swaption to APL - Open,Transfer File to Message Queue - Execute,,,,,,,,,TRN_CDS_IDX_OPT,,,,,
10,TRN_CLIENT_DIST_PCL,Update Client Dist - PCL Backdate Active,DM_CLIENT_DIST_PCL,Update Client Dist - PCL Backdate Active,Data Format Setup - Execute - Import to Message Queue,,,,TRN_CLIENT_DIST_PCL,,,,,TRN_CLDIST_PCL,,,,,
20,TRN_CLIENT_DIST_PCL,Update Client Dist - PCL Backdate Active,DM_WAIT_CASH_MQ_EMP,Data - Wait until Cash MQ is Empty,System - Wait Unit Message Queue is Empty,,,,,,,,,,,,,,
30,TRN_CLIENT_DIST_PCL,Update Client Dist - PCL Backdate Active,DM_ARCHIVE_CLDIST,Archive file Client Dist PCL Backdate,File Operation - Move File,,,,,,,,,DFS_CLDIST_PCL_F,DFS_CLDIST_PCL_T,,,,
10,TRN_DIV_CAP_EVENT,Transaction import - Dividends and Capital Events,DFS_TRN_DIVIDENDS,"DFS - Transaction ""Dividends"" import",Data Format Setup - Execute - Import to Message Queue,,,,TRN_DIVIDENDS,,,,,DFS_TRN_DIVIDEND,,,,,
20,TRN_DIV_CAP_EVENT,Transaction import - Dividends and Capital Events,DFS_TRN_CAPITAL_EVEN,"DFS - Transaction ""Capital Events"" import",Data Format Setup - Execute - Import to Message Queue,,,,TRN_CAPITAL_EVENTS,,,,,DFS_TRN_CAP_EVEN,,,,,
10,TRN_DIV_SWAP,Import of OTC Dividend Swap,TRN_DIV_SWAP_DX,Dividend Index Standard Contract,82,,,,,,,,,,,,,,
20,TRN_DIV_SWAP,Import of OTC Dividend Swap,TRN_DIV_SWAP_FIX,Import of Fixing Date StdContract Quote,Data Format Setup - Execute - Import to Message Queue,,,,TRN_DIV_SWAP_FIX,,,,,TRN_DIV_SWAP_FIX,,,,,
30,TRN_DIV_SWAP,Import of OTC Dividend Swap,TRN_DIV_SWAP_O,Import of OTC Dividend Swap to TM - Open,Data Import - Execute,,,,TRN_DIV_SWAP_O,,TRN_DIV_SWAP_O,TRN_DIV_SWAP_O,TRN_DIV_SWAP_O,TRN_DIV_SWAP_O,,,,,
10,TRN_EXT,Transaction Extract,TRN_EXT,Transaction Extract,Extracts Exporter Definitions - Execute,TRN_EXT,TRN_EXTRACT,TRN_EXTRACT,,,,,,,TRN_EXT,,,,
10,TRN_EXT_CL_TRD,Trades,TRN_EXT_CL_TRD,External Client Trades - Active Trades,Transfer File to Message Queue - Execute,,,,,,,,,DFS_TRN_EXT_TRD,,,,,
20,TRN_EXT_CL_TRD,Trades,DM_WAIT_TRAN_MQ_EMP,Data - Wait until Transaction Data MQ is Empty,System - Wait Unit Message Queue is Empty,,,,,,,,,,,,,,
30,TRN_EXT_CL_TRD,Trades,TRN_EXT_CL_UTRD,Update Trade for Cancel - Upd Bloomberg Ref#,Data Format Setup - Execute - Import to Message Queue,,,,TRN_EXT_CL_UTRD,,,,,DFS_TRN_EXT_UTRD,,,,,
40,TRN_EXT_CL_TRD,Trades,DM_WAIT_TRAN_MQ_EMP,Data - Wait until Transaction Data MQ is Empty,System - Wait Unit Message Queue is Empty,,,,,,,,,,,,,,
50,TRN_EXT_CL_TRD,Trades,TRN_EXT_CL_CTRD,External Client Trades - Cancelled Trades,Data Format Setup - Execute - Import to Message Queue,,,,TRN_EXT_CL_CTRD,,,,,DFS_TRN_EXT_CTRD,,,,,
60,TRN_EXT_CL_TRD,Trades,DM_WAIT_TRAN_MQ_EMP,Data - Wait until Transaction Data MQ is Empty,System - Wait Unit Message Queue is Empty,,,,,,,,,,,,,,
70,TRN_EXT_CL_TRD,Trades,TRN_FX_TRD,FX Trades - Active Trades,Data Format Setup - Execute - Import to Message Queue,,,,TRN_FX_TRD,,,,,DFS_TRN_FX_TRD,,,,,
80,TRN_EXT_CL_TRD,Trades,TRN_FX_UTRD,Update Trade for Cancel - Upd Bloomberg Ref#,Data Format Setup - Execute - Import to Message Queue,,,,TRN_FX_UTRD,,,,,DFS_TRN_FX_UTRD,,,,,
90,TRN_EXT_CL_TRD,Trades,DM_WAIT_TRAN_MQ_EMP,Data - Wait until Transaction Data MQ is Empty,System - Wait Unit Message Queue is Empty,,,,,,,,,,,,,,
100,TRN_EXT_CL_TRD,Trades,TRN_EXT_FX_UNDF,Update SMF for FX NDF Trades,Extraction Setups - Execute,,TRN_EXTRACT_FXNDF,TRN_EXTRACT_FXNDF,TRN_EXT_FX_UNDF,,,,,,,,,,
110,TRN_EXT_CL_TRD,Trades,DM_WAIT_TRAN_MQ_EMP,Data - Wait until Transaction Data MQ is Empty,System - Wait Unit Message Queue is Empty,,,,,,,,,,,,,,
120,TRN_EXT_CL_TRD,Trades,TRN_FX_CTRD,FX Trades - Cancelled Trades,Data Format Setup - Execute - Import to Message Queue,,,,TRN_FX_CTRD,,,,,DFS_TRN_FX_CTRD,,,,,
130,TRN_EXT_CL_TRD,Trades,DM_WAIT_TRAN_MQ_EMP,Data - Wait until Transaction Data MQ is Empty,System - Wait Unit Message Queue is Empty,,,,,,,,,,,,,,
10,TRN_EXT_CO,Transaction Extract - Corporate Operations,TRN_EXT_CO,Transaction Extract,Extracts Exporter Definitions - Execute,TRN_EXT,TRN_EXTRACT,TRN_EXTRACT,,,,,,,TRN_EXT,,,,
1,TRN_FUND_PO_MANUAL,Manual import of  Fund/Pool Investment transaction,DM_DFS_TRN_FUND_MU,Data - Import of Fund/Pool Investment transaction- Cancel - Manual,Data Format Setup - Execute - Import to Message Queue,,,,TRN_FUND_PO_INV_U,,,,,DFS_FUND_PO_MU,,,,,
2,TRN_FUND_PO_MANUAL,Manual import of  Fund/Pool Investment transaction,DM_DFS_TRN_FUND_MN,Data - Import of Fund/Pool Investment transaction- Active - Manual,Data Format Setup - Execute - Import to Message Queue,,,,TRN_FUND_PO_INV_N,,,,,DFS_FUND_PO_MN,,,,,
3,TRN_FUND_PO_MANUAL,Manual import of  Fund/Pool Investment transaction,DM_WAIT_CASH_MQ_EMP,Data - Wait until Cash MQ is Empty,System - Wait Unit Message Queue is Empty,,,,,,,,,,,,,,
4,TRN_FUND_PO_MANUAL,Manual import of  Fund/Pool Investment transaction,DM_EXT_TRN_FUND_POOL,Extract Fund/Pool Investment transactions,Extraction Setups - Execute,,TRN_CASH_FUND_POOL_INV,TRN_FUND_POOL_INV,TRN_FUND_PO_INV_UPDA,,,,,,,,,,
5,TRN_FUND_PO_MANUAL,Manual import of  Fund/Pool Investment transaction,DM_ARCHIVE_FUND_PO,Archive file,File Operation - Move File,,,,,,,,,DFS_FUND_PO_MF,DFS_FUND_PO_MT,,,,
1,TRN_FUND_PO_MNFX,Manual import of  Fund/Pool Inv transaction FX Fixed,DM_DFS_TRN_FUND_MNFX,Data - Import of Fund/Pool Inv transaction- Active - Manual FX Fixed,Data Format Setup - Execute - Import to Message Queue,,,,TRN_FUND_PO_INV_N_FX,,,,,DFS_FUND_PO_MNFX,,,,,
2,TRN_FUND_PO_MNFX,Manual import of  Fund/Pool Inv transaction FX Fixed,DM_WAIT_CASH_MQ_EMP,Data - Wait until Cash MQ is Empty,System - Wait Unit Message Queue is Empty,,,,,,,,,,,,,,
3,TRN_FUND_PO_MNFX,Manual import of  Fund/Pool Inv transaction FX Fixed,DM_ARCHIVE_FUND_PO,Archive file,File Operation - Move File,,,,,,,,,DFS_FUND_PO_MF,DFS_FUND_PO_MT,,,,
1,TRN_FUND_PO_PCLBACK,Update of Fund/Pool Investment transaction PCL Backdate,DM_DFS_TRN_FUND_MNPC,Data - Update of Fund/Pool Investments PCL Backdate - Active - Manual,Data Format Setup - Execute - Import to Message Queue,,,,TRN_FUND_PO_A_PCL,,,,,DFS_FUND_PO_MNPC,,,,,
