ID,Name,Parent ID,Parent Name,Object Type,Path Name
51787342,PERF_DAILY_3,51787314,SCD_PERF_DAILY_3,Reference,PROD/Constraint_Triggered_Plans/SCD_PERF_DAILY_3/PERF_DAILY_3
51787343,PERF_REP_DAILY_1,51787313,SCD_PERF_REP_DAILY_1,Reference,PROD/Constraint_Triggered_Plans/SCD_PERF_REP_DAILY_1/PERF_REP_DAILY_1
51787344,PERF_REP_DAILY_2,51787315,SCD_PERF_REP_DAILY_2,Reference,PROD/Constraint_Triggered_Plans/SCD_PERF_REP_DAILY_2/PERF_REP_DAILY_2
51787345,WAIT_SCD_PERF_DAILY_2,51787314,SCD_PERF_DAILY_3,Reference,PROD/Constraint_Triggered_Plans/SCD_PERF_DAILY_3/WAIT_SCD_PERF_DAILY_2
51787346,WAIT_PERF_EXTRACT_UPD,51787311,SCD_PERF_DAILY_1,Reference,PROD/Constraint_Triggered_Plans/SCD_PERF_DAILY_1/WAIT_PERF_EXTRACT_UPD
51787348,PERF_DAILY_INDEX,51787322,SCD_PERF_DAILY_INDEX,Reference,PROD/Constraint_Triggered_Plans/SCD_PERF_DAILY_INDEX/PERF_DAILY_INDEX
51787349,WAIT_PERF_EXTRACT_UPD,51787322,SCD_PERF_DAILY_INDEX,Reference,PROD/Constraint_Triggered_Plans/SCD_PERF_DAILY_INDEX/WAIT_PERF_EXTRACT_UPD
51787350,PERF_EXTRACT_UPD,51787320,SCD_PERF_EXTRACT_UPD,Reference,PROD/Constraint_Triggered_Plans/SCD_PERF_EXTRACT_UPD/PERF_EXTRACT_UPD
51787351,WAIT_EDM_TO_SCD_PERFORMANCE_PRICES,51787320,SCD_PERF_EXTRACT_UPD,Reference,PROD/Constraint_Triggered_Plans/SCD_PERF_EXTRACT_UPD/WAIT_EDM_TO_SCD_PERFORMANCE_PRICES
51787352,WAIT_SCD_DWH_LOAD,51787320,SCD_PERF_EXTRACT_UPD,Reference,PROD/Constraint_Triggered_Plans/SCD_PERF_EXTRACT_UPD/WAIT_SCD_DWH_LOAD
51787353,WAIT_SCD_PERF_INDEX_UNIDATA,51787320,SCD_PERF_EXTRACT_UPD,Reference,PROD/Constraint_Triggered_Plans/SCD_PERF_EXTRACT_UPD/WAIT_SCD_PERF_INDEX_UNIDATA
51791576,WAIT_SCD_PERF_DAILY_2,12685423,SCD_PERF_DWH_LOAD,Reference,PROD/Constraint_Triggered_Plans/SCD_PERF_DWH_LOAD/WAIT_SCD_PERF_DAILY_2
52714256,WAIT_SCD_PERF_DAILY_1,12679065,SCD_PERF_ME,Reference,PROD/Constraint_Triggered_Plans/SCD_PERF_ME/WAIT_SCD_PERF_DAILY_1
53339060,DM_FX_RATE_COPY,53339054,DM_FX_RATE_COPY,Reference,PROD/Jobs/DM_FX_RATE_COPY/DM_FX_RATE_COPY
53339061,DM_FX_RATE_COPY,53339055,DM_FX_RATE_COPY,Reference,PROD/Plans/DM_FX_RATE_COPY/DM_FX_RATE_COPY
53339062,DM_FX_RATE_COPY,53339056,DM_FX_RATE_COPY,Reference,PROD/Scheduled_Plans/DM_FX_RATE_COPY/DM_FX_RATE_COPY
53340205,DM_COPY_NT_POS_FILE,53340202,DM_COPY_NT_POS_FILE,Reference,PROD/Jobs/DM_COPY_NT_POS_FILE/DM_COPY_NT_POS_FILE
53340206,DM_COPY_NT_POS_FILE,53340203,DM_COPY_NT_POS_FILE,Reference,PROD/Plans/DM_COPY_NT_POS_FILE/DM_COPY_NT_POS_FILE
53340207,Copy_To_SFTP_and_Archive,53340203,DM_COPY_NT_POS_FILE,Reference,PROD/Plans/DM_COPY_NT_POS_FILE/Copy_To_SFTP_and_Archive
53340208,DM_COPY_NT_POS_FILE,53340204,DM_COPY_NT_POS_FILE,Reference,PROD/Scheduled_Plans/DM_COPY_NT_POS_FILE/DM_COPY_NT_POS_FILE
53624045,DM_COPY_NT_CASH_PMT,12250659,SCD_DWH_RECON,Reference,PROD/Constraint_Triggered_Plans/SCD_DWH_RECON/DM_COPY_NT_CASH_PMT
53624055,DM_COPY_NT_POS_FILE,12250659,SCD_DWH_RECON,Reference,PROD/Constraint_Triggered_Plans/SCD_DWH_RECON/DM_COPY_NT_POS_FILE
54314735,SA_REF_RATES_ZERO,54314728,SA_REF_RATES_ZERO,Reference,PROD/Jobs/SA_REF_RATES_ZERO/SA_REF_RATES_ZERO
54314736,SA_REF_RATES_ZERO,54314729,SA_REF_RATES_ZERO,Reference,PROD/Plans/SA_REF_RATES_ZERO/SA_REF_RATES_ZERO
54318224,SA_REF_RATES_ZERO,21425960,SCD_REPO_FLOAT_MAT_POST_SOD,Reference,PROD/Constraint_Triggered_Plans/SCD_REPO_FLOAT_MAT_POST_SOD/SA_REF_RATES_ZERO
54562192,DM_EXT_POS_EDM,49219224,DM_REF_SEC_ALL,Reference,PROD/Scheduled_Plans/DM_REF_SEC_ALL/DM_EXT_POS_EDM
54630293,RE_DWH_LOAD_ADHOC,54630287,RE_DWH_LOAD_ADHOC,Reference,PROD/Adhoc_Plans/RE_DWH_LOAD_ADHOC/RE_DWH_LOAD_ADHOC
56792723,Copy_To_Direct_and_Archive,56792720,RECON_NT_WHT_FILE_MOVE,Reference,PROD/Plans/RECON_NT_WHT_FILE_MOVE/Copy_To_Direct_and_Archive
56792724,RECON_NT_WHT_FILE_MOVE,56792721,RECON_NT_WHT_FILE_MOVE_TRIGGERED,Reference,PROD/Triggered_Plans/RECON_NT_WHT_FILE_MOVE_TRIGGERED/RECON_NT_WHT_FILE_MOVE
59135332,DWH_SYNC,59135329,DWH_SYNC,Reference,PROD/Jobs/DWH_SYNC/DWH_SYNC
59135333,DWH_SYNC,59135330,DWH_SYNC,Reference,PROD/Plans/DWH_SYNC/DWH_SYNC
59135334,DWH_SYNC,59135331,DWH_SYNC,Reference,PROD/Adhoc_Plans/DWH_SYNC/DWH_SYNC
60309923,SA_CASH_MGMT_PFC,60309914,SA_CASH_MGMT_PFC,Reference,PROD/Jobs/SA_CASH_MGMT_PFC/SA_CASH_MGMT_PFC
60309924,SA_CASH_MGMT_PFC,60309915,SA_CASH_MGMT_PFC,Reference,PROD/Plans/SA_CASH_MGMT_PFC/SA_CASH_MGMT_PFC
60309925,SA_CASH_MGMT_PFC,60309916,SA_CASH_MGMT_PFC,Reference,PROD/Adhoc_Plans/SA_CASH_MGMT_PFC/SA_CASH_MGMT_PFC
60309928,Copy_To_SFTP_and_Archive_PFC_CASH,12251018,SA_CASH_MGMT_FILE_MOVE,Reference,PROD/Plans/SA_CASH_MGMT_FILE_MOVE/Copy_To_SFTP_and_Archive_PFC_CASH
60313495,DM_EXT_HLD_STD_CTRT,60313489,DM_EXT_HLD_STD_CTRT,Reference,PROD/Jobs/DM_EXT_HLD_STD_CTRT/DM_EXT_HLD_STD_CTRT
60313496,DM_EXT_HLD_STD_CTRT,60313490,DM_EXT_HLD_STD_CTRT,Reference,PROD/Scheduled_Plans/DM_EXT_HLD_STD_CTRT/DM_EXT_HLD_STD_CTRT
60313497,DM_EXT_HLD_STD_CTRT,60313491,DM_EXT_HLD_STD_CTRT,Reference,PROD/Plans/DM_EXT_HLD_STD_CTRT/DM_EXT_HLD_STD_CTRT
62468005,DM_REF_FCDIV,62468002,DM_REF_FCDIV,Reference,PROD/Jobs/DM_REF_FCDIV/DM_REF_FCDIV
62468006,DM_REF_FCDIV,62468003,DM_REF_FCDIV,Reference,PROD/Plans/DM_REF_FCDIV/DM_REF_FCDIV
62468007,DM_REF_FCDIV,62468004,DM_REF_FCDIV,Reference,PROD/Scheduled_Plans/DM_REF_FCDIV/DM_REF_FCDIV
64832575,WAIT_SYS_MAINT_COMPLETE,12250659,SCD_DWH_RECON,Reference,PROD/Constraint_Triggered_Plans/SCD_DWH_RECON/WAIT_SYS_MAINT_COMPLETE
64832816,WAIT_SYS_MAINT_COMPLETE,51787314,SCD_PERF_DAILY_3,Reference,PROD/Constraint_Triggered_Plans/SCD_PERF_DAILY_3/WAIT_SYS_MAINT_COMPLETE
64832842,WAIT_SYS_MAINT_COMPLETE,12685423,SCD_PERF_DWH_LOAD,Reference,PROD/Constraint_Triggered_Plans/SCD_PERF_DWH_LOAD/WAIT_SYS_MAINT_COMPLETE
64836246,PERF_WEEKLY_CLIENT_1,64836241,PERF_WEEKLY_CLIENT_1,Reference,PROD/Jobs/PERF_WEEKLY_CLIENT_1/PERF_WEEKLY_CLIENT_1
64836247,PERF_WEEKLY_FUND_1,64836242,PERF_WEEKLY_FUND_1,Reference,PROD/Jobs/PERF_WEEKLY_FUND_1/PERF_WEEKLY_FUND_1
66323721,DM_COPY_DWHREC,66323717,DM_COPY_DWHREC,Reference,PROD/Jobs/DM_COPY_DWHREC/DM_COPY_DWHREC
66323722,DM_COPY_DWHREC,66323718,DM_COPY_DWHREC,Reference,PROD/Plans/DM_COPY_DWHREC/DM_COPY_DWHREC
66323723,Copy_To_SFTP_and_Archive,66323718,DM_COPY_DWHREC,Reference,PROD/Plans/DM_COPY_DWHREC/Copy_To_SFTP_and_Archive
66323724,SO_DWHREC_GLHOL_CL,66323719,SO_DWHREC_GLHOL_CL,Reference,PROD/Jobs/SO_DWHREC_GLHOL_CL/SO_DWHREC_GLHOL_CL
66323725,SO_DWHREC_GLHOL_CL,66323720,SO_DWHREC_GLHOL_CL,Reference,PROD/Plans/SO_DWHREC_GLHOL_CL/SO_DWHREC_GLHOL_CL
66323862,DM_COPY_DWHREC,12250659,SCD_DWH_RECON,Reference,PROD/Constraint_Triggered_Plans/SCD_DWH_RECON/DM_COPY_DWHREC
66323928,SO_DWHREC_GLHOL_CL,12250659,SCD_DWH_RECON,Reference,PROD/Constraint_Triggered_Plans/SCD_DWH_RECON/SO_DWHREC_GLHOL_CL
12559845,PROCESS_SCD_BATCH_EMAIL_TRIGGERED,26335840,Email_Azure_Trigger,JobPlan,PROD/Triggered_Plans/Process_Email/Email_Azure_Trigger/PROCESS_SCD_BATCH_EMAIL_TRIGGERED
13463631,FX_HEDGE_EXTRACT_IRR,15461738,FX_HEDGE_EXTRACT,JobPlan,PROD/Scheduled_Plans/Extracts_And_Reporting/FX_HEDGE_EXTRACT/FX_HEDGE_EXTRACT_IRR
14452126,FX_HEDGE_EXTRACT_PUBLIC_MARKET,18111805,FX_FWD_REPORT,JobPlan,PROD/Scheduled_Plans/Extracts_And_Reporting/FX_FWD_REPORT/FX_HEDGE_EXTRACT_PUBLIC_MARKET
14766427,FX_HEDGE_EXTRACT_CASH_OPS,15461738,FX_HEDGE_EXTRACT,JobPlan,PROD/Scheduled_Plans/Extracts_And_Reporting/FX_HEDGE_EXTRACT/FX_HEDGE_EXTRACT_CASH_OPS
14945609,Delete_And_Rename,14888103,GET_YIELD_SPREADS,JobPlan,PROD/Plans/Import_To_SCD/GET_YIELD_SPREADS/Delete_And_Rename
15063601,ADHOC_PERF_DAILY_FUN,15252896,zz_ADHOC_PERF_DAILY,JobPlan,PROD/Adhoc_Plans/Performance/zz_ADHOC_PERF_DAILY/ADHOC_PERF_DAILY_FUN
15249938,ADHOC_PERF_DAILY_CLI,15252896,zz_ADHOC_PERF_DAILY,JobPlan,PROD/Adhoc_Plans/Performance/zz_ADHOC_PERF_DAILY/ADHOC_PERF_DAILY_CLI
15250125,ADHOC_PERF_DAILY_IDX,15252896,zz_ADHOC_PERF_DAILY,JobPlan,PROD/Adhoc_Plans/Performance/zz_ADHOC_PERF_DAILY/ADHOC_PERF_DAILY_IDX
15250262,ADHOC_PERF_DEX_UPD,15252896,zz_ADHOC_PERF_DAILY,JobPlan,PROD/Adhoc_Plans/Performance/zz_ADHOC_PERF_DAILY/ADHOC_PERF_DEX_UPD
15250360,ADHOC_PERF_LBF,15252896,zz_ADHOC_PERF_DAILY,JobPlan,PROD/Adhoc_Plans/Performance/zz_ADHOC_PERF_DAILY/ADHOC_PERF_LBF
15250457,ADHOC_PERF_ME_CLIENT,15253312,ADHOC_PERF_ME,JobPlan,PROD/Adhoc_Plans/Performance/ADHOC_PERF_ME/ADHOC_PERF_ME_CLIENT
15250592,ADHOC_PERF_ME_FUND,15253312,ADHOC_PERF_ME,JobPlan,PROD/Adhoc_Plans/Performance/ADHOC_PERF_ME/ADHOC_PERF_ME_FUND
16488893,Exit_Log_Message,12559844,PROCESS_EMAIL,JobPlan,PROD/Plans/Process_Email/PROCESS_EMAIL/Exit_Log_Message
16488894,Send_Email,12559844,PROCESS_EMAIL,JobPlan,PROD/Plans/Process_Email/PROCESS_EMAIL/Send_Email
17357131,CHECK_SFTP_IN_CASH,17357130,CHECK_FILE_AGE,JobPlan,PROD/Scheduled_Plans/Constraint_And_Plan_Checks/CHECK_FILE_AGE/CHECK_SFTP_IN_CASH
17357132,CHECK_SFTP_IN_MARKET,17357130,CHECK_FILE_AGE,JobPlan,PROD/Scheduled_Plans/Constraint_And_Plan_Checks/CHECK_FILE_AGE/CHECK_SFTP_IN_MARKET
17357133,CHECK_SFTP_IN_REF_DATA,17357130,CHECK_FILE_AGE,JobPlan,PROD/Scheduled_Plans/Constraint_And_Plan_Checks/CHECK_FILE_AGE/CHECK_SFTP_IN_REF_DATA
17357134,CHECK_SFTP_IN_SMF,17357130,CHECK_FILE_AGE,JobPlan,PROD/Scheduled_Plans/Constraint_And_Plan_Checks/CHECK_FILE_AGE/CHECK_SFTP_IN_SMF
17357135,CHECK_SFTP_IN_SUPERD,17357130,CHECK_FILE_AGE,JobPlan,PROD/Scheduled_Plans/Constraint_And_Plan_Checks/CHECK_FILE_AGE/CHECK_SFTP_IN_SUPERD
17357136,CHECK_SFTP_IN_SWIFT_CA,17357130,CHECK_FILE_AGE,JobPlan,PROD/Scheduled_Plans/Constraint_And_Plan_Checks/CHECK_FILE_AGE/CHECK_SFTP_IN_SWIFT_CA
17357137,CHECK_SFTP_IN_SWIFT_RECON,17357130,CHECK_FILE_AGE,JobPlan,PROD/Scheduled_Plans/Constraint_And_Plan_Checks/CHECK_FILE_AGE/CHECK_SFTP_IN_SWIFT_RECON
17357138,CHECK_SFTP_IN_TRANSACTIONS,17357130,CHECK_FILE_AGE,JobPlan,PROD/Scheduled_Plans/Constraint_And_Plan_Checks/CHECK_FILE_AGE/CHECK_SFTP_IN_TRANSACTIONS
18111807,FX_REAL_G_L_IRR,18111804,FX_REAL_G_L,JobPlan,PROD/Scheduled_Plans/Extracts_And_Reporting/FX_REAL_G_L/FX_REAL_G_L_IRR
18111808,FX_REAL_G_L_CASH_OPS,18111804,FX_REAL_G_L,JobPlan,PROD/Scheduled_Plans/Extracts_And_Reporting/FX_REAL_G_L/FX_REAL_G_L_CASH_OPS
18111809,FX_REAL_G_L_PUBLIC_MARKET,18111804,FX_REAL_G_L,JobPlan,PROD/Scheduled_Plans/Extracts_And_Reporting/FX_REAL_G_L/FX_REAL_G_L_PUBLIC_MARKET
26780471,Copy_To_Archive_And_FTP_To_SCD,26780469,FTP_FILE_TO_SCD,JobPlan,PROD/Plans/Evergreen/FTP_FILE_TO_SCD/Copy_To_Archive_And_FTP_To_SCD
31488393,Delete_And_Rename,31488375,GET_MP,JobPlan,PROD/Plans/Reference_Data/GET_MP/Delete_And_Rename
31488394,Delete_And_Rename,31488383,GET_FUNDDEFN,JobPlan,PROD/Plans/Reference_Data/GET_FUNDDEFN/Delete_And_Rename
31488395,Delete_And_Rename,31488384,GET_PORTFDATA,JobPlan,PROD/Plans/Reference_Data/GET_PORTFDATA/Delete_And_Rename
31488396,Delete_And_Rename,31488385,GET_PORTFOLIO_PERF_DATES,JobPlan,PROD/Plans/Reference_Data/GET_PORTFOLIO_PERF_DATES/Delete_And_Rename
31488397,Delete_And_Rename,31488386,GET_SMF_FUND_CERTS_INTERNAL,JobPlan,PROD/Plans/Reference_Data/GET_SMF_FUND_CERTS_INTERNAL/Delete_And_Rename
34186010,SO_GEN_REC_STATS_TRIGGERED,34186006,System_Operations,JobPlan,PROD/Triggered_Plans/Extracts_And_Reporting/System_Operations/SO_GEN_REC_STATS_TRIGGERED
34210992,SO_GEN_REC_STATS,34186005,System_Operations,JobPlan,PROD/Plans/Extracts_And_Reporting/System_Operations/SO_GEN_REC_STATS
34611852,PROCESS_SCD_BATCH_EMAIL_TRIGGERED_UPD,26335840,Email_Azure_Trigger,JobPlan,PROD/Triggered_Plans/Process_Email/Email_Azure_Trigger/PROCESS_SCD_BATCH_EMAIL_TRIGGERED_UPD
45041840,CHECK_FILE_AGE_SFTP_MANUAL_Contract_Quotes,17357130,CHECK_FILE_AGE,JobPlan,PROD/Scheduled_Plans/Constraint_And_Plan_Checks/CHECK_FILE_AGE/CHECK_FILE_AGE_SFTP_MANUAL_Contract_Quotes
45041841,CHECK_FILE_AGE_MANUAL_Contract_Quotes,17357130,CHECK_FILE_AGE,JobPlan,PROD/Scheduled_Plans/Constraint_And_Plan_Checks/CHECK_FILE_AGE/CHECK_FILE_AGE_MANUAL_Contract_Quotes
51784138,Set_App_Variable_DWH_LOAD_End,30687026,RE_DWH_LOAD,JobPlan,PROD/Plans/Data_Warehouse_Load/RE_DWH_LOAD/Set_App_Variable_DWH_LOAD_End
67650004,PROCESS_SCD_BATCH_EMAIL_TRIGGERED_NEW,26335840,Email_Azure_Trigger,JobPlan,PROD/Triggered_Plans/Process_Email/Email_Azure_Trigger/PROCESS_SCD_BATCH_EMAIL_TRIGGERED_NEW
12251289,Set_Business_Date_Variable,12251086,Set_Date,Job,PROD/Plans/Set_Dates/Set_Date/Set_Business_Date_Variable
12251290,Announce_New_EDM_Business_Date,12251086,Set_Date,Job,PROD/Plans/Set_Dates/Set_Date/Announce_New_EDM_Business_Date
12251291,Store_Old_SCD_Date,12251086,Set_Date,Job,PROD/Plans/Set_Dates/Set_Date/Store_Old_SCD_Date
12251292,Show_New_Date,12251086,Set_Date,Job,PROD/Plans/Set_Dates/Set_Date/Show_New_Date
12559853,Show_Trigger_Job,12559844,PROCESS_EMAIL,Job,PROD/Plans/Process_Email/PROCESS_EMAIL/Show_Trigger_Job
13727662,Rename_Extract_File,13463633,EXTRACT_FX_HEDGES,Job,PROD/Plans/Extracts_And_Reporting/EXTRACT_FX_HEDGES/Rename_Extract_File
13976234,SetVariables_Date,13727656,BCI_MOVE_FX_HEDGES_OLD,Job,PROD/Plans/Extracts_And_Reporting/BCI_MOVE_FX_HEDGES_OLD/SetVariables_Date
13978345,SetVariables_Remove,13727656,BCI_MOVE_FX_HEDGES_OLD,Job,PROD/Plans/Extracts_And_Reporting/BCI_MOVE_FX_HEDGES_OLD/SetVariables_Remove
14890265,Show_Triggered_Values_And_Set_Variables,14888103,GET_YIELD_SPREADS,Job,PROD/Plans/Import_To_SCD/GET_YIELD_SPREADS/Show_Triggered_Values_And_Set_Variables
14988705,Rotate,14988704,BCI_Callout_Rotation,Job,PROD/Plans/Callout/BCI_Callout_Rotation/Rotate
16197600,Rename_Extract_File,16197584,FX_FWD_RPT,Job,PROD/Plans/Extracts_And_Reporting/FX_FWD_RPT/Rename_Extract_File
16488895,Check_Submit_Job,12559844,PROCESS_EMAIL,Job,PROD/Plans/Process_Email/PROCESS_EMAIL/Check_Submit_Job
16759810,CHECK_SCD_EOD_PROCESSING,16759636,CHECK_SCD_EOD_PROCESSING,Job,PROD/Constraints/Constrainaint_And_Plan_checks/CHECK_SCD_EOD_PROCESSING/CHECK_SCD_EOD_PROCESSING
16778462,CHECK_SCD_SOD,16778431,CHECK_SCD_SOD,Job,PROD/Constraints/Constrainaint_And_Plan_checks/CHECK_SCD_SOD/CHECK_SCD_SOD
17175434,CHECK_SCD_DWH_LOAD,17175432,CHECK_SCD_DWH_LOAD,Job,PROD/Constraints/Constrainaint_And_Plan_checks/CHECK_SCD_DWH_LOAD/CHECK_SCD_DWH_LOAD
17180273,Check_File_Produced,17180238,IO_SETTLE_POSITIONS,Job,PROD/Plans/Extracts_And_Reporting/IO_SETTLE_POSITIONS/Check_File_Produced
17218143,Send_Email_No_File,17180238,IO_SETTLE_POSITIONS,Job,PROD/Plans/Extracts_And_Reporting/IO_SETTLE_POSITIONS/Send_Email_No_File
17218144,Send_Email_File_Found,17180238,IO_SETTLE_POSITIONS,Job,PROD/Plans/Extracts_And_Reporting/IO_SETTLE_POSITIONS/Send_Email_File_Found
17357380,Check_File_Age,17357379,Check_File_Age,Job,PROD/File_Templates/Constraint_And_Plan_Checks/Check_File_Age/Check_File_Age
17357381,Send_Email_If_Old_File,17357379,Check_File_Age,Job,PROD/File_Templates/Constraint_And_Plan_Checks/Check_File_Age/Send_Email_If_Old_File
17536472,CHECK_SYSTEM_DATE,17536471,CHECK_SYSTEM_DATE,Job,PROD/Plans/Admin/CHECK_SYSTEM_DATE/CHECK_SYSTEM_DATE
17835530,Is_Today_A_Weekend,17835525,LDOM_SCD_EOD_PROCESSING,Job,PROD/Constraint_Triggered_Plans/LastDayOfMonth_Triggers/LDOM_SCD_EOD_PROCESSING/Is_Today_A_Weekend
17835531,Exit_Plan,17835525,LDOM_SCD_EOD_PROCESSING,Job,PROD/Constraint_Triggered_Plans/LastDayOfMonth_Triggers/LDOM_SCD_EOD_PROCESSING/Exit_Plan
17835532,Run_SCD_EOD_PROCESSING,17835525,LDOM_SCD_EOD_PROCESSING,Job,PROD/Constraint_Triggered_Plans/LastDayOfMonth_Triggers/LDOM_SCD_EOD_PROCESSING/Run_SCD_EOD_PROCESSING
17835533,Exit_Plan,17835526,LDOM_SCD_DWH_LOAD,Job,PROD/Constraint_Triggered_Plans/LastDayOfMonth_Triggers/LDOM_SCD_DWH_LOAD/Exit_Plan
17835534,Run_SCD_DWH_LOAD,17835526,LDOM_SCD_DWH_LOAD,Job,PROD/Constraint_Triggered_Plans/LastDayOfMonth_Triggers/LDOM_SCD_DWH_LOAD/Run_SCD_DWH_LOAD
17835535,Is_Today_A_Weekend,17835526,LDOM_SCD_DWH_LOAD,Job,PROD/Constraint_Triggered_Plans/LastDayOfMonth_Triggers/LDOM_SCD_DWH_LOAD/Is_Today_A_Weekend
17835536,Exit_Plan,17835527,LDOM_SCD_DWH_RECON,Job,PROD/Constraint_Triggered_Plans/LastDayOfMonth_Triggers/LDOM_SCD_DWH_RECON/Exit_Plan
17835537,Run_SCD_DWH_RECON,17835527,LDOM_SCD_DWH_RECON,Job,PROD/Constraint_Triggered_Plans/LastDayOfMonth_Triggers/LDOM_SCD_DWH_RECON/Run_SCD_DWH_RECON
17835538,Is_Today_A_Weekend,17835527,LDOM_SCD_DWH_RECON,Job,PROD/Constraint_Triggered_Plans/LastDayOfMonth_Triggers/LDOM_SCD_DWH_RECON/Is_Today_A_Weekend
17835539,Exit_Plan,17835528,LDOM_SCD_PERF_DAILY,Job,PROD/Constraint_Triggered_Plans/LastDayOfMonth_Triggers/LDOM_SCD_PERF_DAILY/Exit_Plan
17835540,Run_SCD_PERF_EXTRACT_UPD,17835528,LDOM_SCD_PERF_DAILY,Job,PROD/Constraint_Triggered_Plans/LastDayOfMonth_Triggers/LDOM_SCD_PERF_DAILY/Run_SCD_PERF_EXTRACT_UPD
17835541,Is_Today_A_Weekend,17835528,LDOM_SCD_PERF_DAILY,Job,PROD/Constraint_Triggered_Plans/LastDayOfMonth_Triggers/LDOM_SCD_PERF_DAILY/Is_Today_A_Weekend
18111810,Rename_Extract_File,18111803,FX_REAL_G_L,Job,PROD/Plans/Extracts_And_Reporting/FX_REAL_G_L/Rename_Extract_File
18155758,Exit_Plan,18155757,LDOM_SCD_SOD,Job,PROD/Constraint_Triggered_Plans/LastDayOfMonth_Triggers/LDOM_SCD_SOD/Exit_Plan
18155759,Run_SCD_SOD,18155757,LDOM_SCD_SOD,Job,PROD/Constraint_Triggered_Plans/LastDayOfMonth_Triggers/LDOM_SCD_SOD/Run_SCD_SOD
18155760,Is_Today_A_Weekend,18155757,LDOM_SCD_SOD,Job,PROD/Constraint_Triggered_Plans/LastDayOfMonth_Triggers/LDOM_SCD_SOD/Is_Today_A_Weekend
